generated_smiles,pyg_data
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(-n3nnc([C@H]4CCCCO4)n3)c(=O)c12,"Data(x=[34, 3], edge_index=[2, 78])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(C(F)(F)F)c(=O)c12,"Data(x=[27, 3], edge_index=[2, 60])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(C3(O)CCN([C@H]4CCCCO4)CC3)c(=O)c12,"Data(x=[36, 3], edge_index=[2, 82])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(C34CC5CC(CC(C5)C3)C4)c(=O)c12,"Data(x=[33, 3], edge_index=[2, 78])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(C3CC3)c(=O)c12,"Data(x=[26, 3], edge_index=[2, 60])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(C3CCC(F)(F)CC3)c(=O)c12,"Data(x=[31, 3], edge_index=[2, 70])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(C3CCN([C@H]4CCCCO4)CC3)c(=O)c12,"Data(x=[35, 3], edge_index=[2, 80])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(N3CCC(O)([C@H]4CCCCO4)CC3)c(=O)c12,"Data(x=[36, 3], edge_index=[2, 82])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(N3CCC([C@H]4CCCCO4)CC3)c(=O)c12,"Data(x=[35, 3], edge_index=[2, 80])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(N3CCCCC3)c(=O)c12,"Data(x=[29, 3], edge_index=[2, 66])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(N3CCN([C@@H]4c5ccccc5[C@@H]5[C@H](c6ccccc64)C5(F)F)CC3)c(=O)c12,"Data(x=[47, 3], edge_index=[2, 110])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(N3CCN([C@H]4CCCCO4)CC3)c(=O)c12,"Data(x=[35, 3], edge_index=[2, 80])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(N3CCOCC3)c(=O)c12,"Data(x=[29, 3], edge_index=[2, 66])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(N3CCc4ccccc4C3)c(=O)c12,"Data(x=[33, 3], edge_index=[2, 76])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(N3CCc4ccncc4C3)c(=O)c12,"Data(x=[33, 3], edge_index=[2, 76])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(N3CCc4cnccc4C3)c(=O)c12,"Data(x=[33, 3], edge_index=[2, 76])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(N3CCn4cncc4C3)c(=O)c12,"Data(x=[32, 3], edge_index=[2, 74])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(N3c4ccccc4CCc4ccccc43)c(=O)c12,"Data(x=[38, 3], edge_index=[2, 88])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ(SS[C@H]3CCCCO3)c(=O)c12,"Data(x=[31, 3], edge_index=[2, 70])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ([C@@H]3C=C[C@H]([C@H]4CCCCO4)C3)c(=O)c12,"Data(x=[34, 3], edge_index=[2, 78])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ([C@@H]3CCCCO3)c(=O)c12,"Data(x=[29, 3], edge_index=[2, 66])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ([C@H]3C=C[C@@H]([C@H]4CCCCO4)C3)c(=O)c12,"Data(x=[34, 3], edge_index=[2, 78])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ([C@H]3CCCCO3)c(=O)c12,"Data(x=[29, 3], edge_index=[2, 66])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ([C@H]3CC[C@@H]([C@H]4CCCCO4)CC3)c(=O)c12,"Data(x=[35, 3], edge_index=[2, 80])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ([C@H]3CC[C@H]([C@H]4CCCCO4)CC3)c(=O)c12,"Data(x=[35, 3], edge_index=[2, 80])"
O=c1c([C@H]2CCCCO2)coc2c1c(O)cc1occ([C@H]3CO[C@H]4OCC[C@H]43)c(=O)c12,"Data(x=[31, 3], edge_index=[2, 72])"
O=c1c([C@H]2CCCCO2)coc2cc(O)c3c(=O)c([C@H]4CC[C@@H]([C@H]5CCCCO5)CC4)coc3c12,"Data(x=[35, 3], edge_index=[2, 80])"
O=c1c([C@H]2CCCCO2)coc2cc(O)c3c(=O)c([C@H]4CC[C@H]([C@H]5CCCCO5)CC4)coc3c12,"Data(x=[35, 3], edge_index=[2, 80])"
O=c1c([C@H]2CO[C@H]3OCC[C@H]32)coc2c1c(O)cc1occ(-c3coc4c(c(O)cc5occ([C@@H]6CCCCO6)c(=O)c54)c3=O)c(=O)c12,"Data(x=[48, 3], edge_index=[2, 112])"
O=c1c([C@H]2CO[C@H]3OCC[C@H]32)coc2c1c(O)cc1occ(-c3coc4c(c(O)cc5occ([C@H]6CCCCO6)c(=O)c54)c3=O)c(=O)c12,"Data(x=[48, 3], edge_index=[2, 112])"
O=c1c([C@H]2CO[C@H]3OCC[C@H]32)coc2c1c(O)cc1occ(-c3coc4c(c(O)cc5occ([C@H]6CO[C@H]7OCC[C@H]76)c(=O)c54)c3=O)c(=O)c12,"Data(x=[50, 3], edge_index=[2, 118])"
O=c1c([C@H]2CO[C@H]3OCC[C@H]32)coc2c1c(O)cc1occ(-c3coc4cc(O)c5c(=O)c([C@H]6CCCCO6)coc5c4c3=O)c(=O)c12,"Data(x=[48, 3], edge_index=[2, 112])"
O=c1c([C@H]2CO[C@H]3OCC[C@H]32)coc2c1c(O)cc1occ(-c3coc4cc(O)c5c(=O)c([C@H]6CO[C@H]7OCC[C@H]76)coc5c4c3=O)c(=O)c12,"Data(x=[50, 3], edge_index=[2, 118])"
O=c1c([C@H]2CO[C@H]3OCC[C@H]32)coc2c1c(O)cc1occ(C3([C@H]4CO[C@H]5OCC[C@H]54)N=N3)c(=O)c12,"Data(x=[36, 3], edge_index=[2, 86])"
O=c1c([C@H]2CO[C@H]3OCC[C@H]32)coc2c1c(O)cc1occ(SS[C@H]3CO[C@H]4OCC[C@H]43)c(=O)c12,"Data(x=[35, 3], edge_index=[2, 82])"
O=c1c([C@H]2CO[C@H]3OCC[C@H]32)coc2c1c(O)cc1occ(S[C@H]3CO[C@H]4OCC[C@H]43)c(=O)c12,"Data(x=[34, 3], edge_index=[2, 80])"
O=c1c([C@H]2CO[C@H]3OCC[C@H]32)coc2c1c(O)cc1occ([C@@H]3CCCCO3)c(=O)c12,"Data(x=[31, 3], edge_index=[2, 72])"
O=c1c([C@H]2CO[C@H]3OCC[C@H]32)coc2c1c(O)cc1occ([C@H]3CCCCO3)c(=O)c12,"Data(x=[31, 3], edge_index=[2, 72])"
O=c1c([C@H]2CO[C@H]3OCC[C@H]32)coc2c1c(O)cc1occ([C@H]3CO[C@H]4OCC[C@H]43)c(=O)c12,"Data(x=[33, 3], edge_index=[2, 78])"
O=c1c2cccc(-c3c4ccccc4cc4ccccc34)c2[nH]c2c(-c3c4ccccc4cc4ccccc34)cccc12,"Data(x=[43, 3], edge_index=[2, 102])"
O=c1c2cccc(-c3c4ccccc4cc4ccccc34)c2[nH]c2c(-c3cccc4c(=O)c5cccc(-c6c7ccccc7cc7ccccc67)c5[nH]c34)cccc12,"Data(x=[58, 3], edge_index=[2, 138])"
O=c1c2cccc(-c3c4ccccc4cc4ccccc34)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[50, 3], edge_index=[2, 118])"
O=c1c2cccc(-c3c4ccccc4cc4ccccc34)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[50, 3], edge_index=[2, 118])"
O=c1c2cccc(-c3c4ccccc4cc4ccccc34)c2[nH]c2c(C3(c4c5ccccc5cc5ccccc45)N=N3)cccc12,"Data(x=[46, 3], edge_index=[2, 110])"
O=c1c2cccc(-c3c4ccccc4cc4ccccc34)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[35, 3], edge_index=[2, 82])"
O=c1c2cccc(-c3c4ccccc4cc4ccccc34)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[35, 3], edge_index=[2, 82])"
O=c1c2cccc(-c3cc(=O)c4c([C@@H]5CCCCO5)cccc4o3)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[38, 3], edge_index=[2, 88])"
O=c1c2cccc(-c3cc(=O)c4c([C@H]5CCCCO5)cccc4o3)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[38, 3], edge_index=[2, 88])"
O=c1c2cccc(-c3cc(=O)n4nc([C@@H]5CCCCO5)nc4[nH]3)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[37, 3], edge_index=[2, 86])"
O=c1c2cccc(-c3cc(=O)n4nc([C@H]5CCCCO5)nc4[nH]3)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[37, 3], edge_index=[2, 86])"
O=c1c2cccc(-c3cc([C@@H]4CCCCO4)ccc3F)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[34, 3], edge_index=[2, 78])"
O=c1c2cccc(-c3cc([C@H]4CCCCO4)ccc3F)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[34, 3], edge_index=[2, 78])"
O=c1c2cccc(-c3cc4cc([C@@H]5CCCCO5)ccc4[nH]3)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[36, 3], edge_index=[2, 84])"
O=c1c2cccc(-c3cc4cc([C@H]5CCCCO5)ccc4[nH]3)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[36, 3], edge_index=[2, 84])"
O=c1c2cccc(-c3ccc(Cl)cc3)c2[nH]c2c(-c3ccc(Cl)cc3)cccc12,"Data(x=[29, 3], edge_index=[2, 66])"
O=c1c2cccc(-c3ccc(Cl)cc3)c2[nH]c2c(-c3cccc4c(=O)c5cccc(-c6ccc(Cl)cc6)c5[nH]c34)cccc12,"Data(x=[44, 3], edge_index=[2, 102])"
O=c1c2cccc(-c3ccc(Cl)cc3)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[43, 3], edge_index=[2, 100])"
O=c1c2cccc(-c3ccc(Cl)cc3)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[43, 3], edge_index=[2, 100])"
O=c1c2cccc(-c3ccc(Cl)cc3)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[28, 3], edge_index=[2, 64])"
O=c1c2cccc(-c3ccc(Cl)cc3)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[28, 3], edge_index=[2, 64])"
O=c1c2cccc(-c3ccc(Cl)cc3Cl)c2[nH]c2c(-c3ccc(Cl)cc3Cl)cccc12,"Data(x=[31, 3], edge_index=[2, 70])"
O=c1c2cccc(-c3ccc(Cl)cc3Cl)c2[nH]c2c(-c3cccc4c(=O)c5cccc(-c6ccc(Cl)cc6Cl)c5[nH]c34)cccc12,"Data(x=[46, 3], edge_index=[2, 106])"
O=c1c2cccc(-c3ccc(Cl)cc3Cl)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[44, 3], edge_index=[2, 102])"
O=c1c2cccc(-c3ccc(Cl)cc3Cl)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[44, 3], edge_index=[2, 102])"
O=c1c2cccc(-c3ccc(Cl)cc3Cl)c2[nH]c2c(C3(c4ccc(Cl)cc4Cl)N=N3)cccc12,"Data(x=[34, 3], edge_index=[2, 78])"
O=c1c2cccc(-c3ccc(Cl)cc3Cl)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[29, 3], edge_index=[2, 66])"
O=c1c2cccc(-c3ccc(Cl)cc3Cl)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[29, 3], edge_index=[2, 66])"
O=c1c2cccc(-c3ccc(F)c([C@@H]4CCCCO4)c3)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[34, 3], edge_index=[2, 78])"
O=c1c2cccc(-c3ccc(F)c([C@H]4CCCCO4)c3)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[34, 3], edge_index=[2, 78])"
O=c1c2cccc(-c3ccc(F)cc3)c2[nH]c2c(-c3ccc(F)cc3)cccc12,"Data(x=[29, 3], edge_index=[2, 66])"
O=c1c2cccc(-c3ccc(F)cc3)c2[nH]c2c(-c3cccc4c(=O)c5cccc(-c6ccc(F)cc6)c5[nH]c34)cccc12,"Data(x=[44, 3], edge_index=[2, 102])"
O=c1c2cccc(-c3ccc(F)cc3)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[43, 3], edge_index=[2, 100])"
O=c1c2cccc(-c3ccc(F)cc3)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[43, 3], edge_index=[2, 100])"
O=c1c2cccc(-c3ccc(F)cc3)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[28, 3], edge_index=[2, 64])"
O=c1c2cccc(-c3ccc(F)cc3)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[28, 3], edge_index=[2, 64])"
O=c1c2cccc(-c3ccc([C@@H]4CCCCO4)c(O)c3)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[34, 3], edge_index=[2, 78])"
O=c1c2cccc(-c3ccc([C@@H]4CCCCO4)cc3)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[33, 3], edge_index=[2, 76])"
O=c1c2cccc(-c3ccc([C@@H]4CCCCO4)cc3O)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[34, 3], edge_index=[2, 78])"
O=c1c2cccc(-c3ccc([C@H]4CCCCO4)c(O)c3)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[34, 3], edge_index=[2, 78])"
O=c1c2cccc(-c3ccc([C@H]4CCCCO4)cc3)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[33, 3], edge_index=[2, 76])"
O=c1c2cccc(-c3ccc([C@H]4CCCCO4)cc3O)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[34, 3], edge_index=[2, 78])"
O=c1c2cccc(-c3ccc4[nH]c([C@@H]5CCCCO5)cc4c3)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[36, 3], edge_index=[2, 84])"
O=c1c2cccc(-c3ccc4[nH]c([C@H]5CCCCO5)cc4c3)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[36, 3], edge_index=[2, 84])"
O=c1c2cccc(-c3ccc4c(c3)Cc3ccccc3-4)c2[nH]c2c(-c3ccc4c(c3)Cc3ccccc3-4)cccc12,"Data(x=[41, 3], edge_index=[2, 98])"
O=c1c2cccc(-c3ccc4c(c3)Cc3ccccc3-4)c2[nH]c2c(-c3cccc4c(=O)c5cccc(-c6ccc7c(c6)Cc6ccccc6-7)c5[nH]c34)cccc12,"Data(x=[56, 3], edge_index=[2, 134])"
O=c1c2cccc(-c3ccc4c(c3)Cc3ccccc3-4)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[49, 3], edge_index=[2, 116])"
O=c1c2cccc(-c3ccc4c(c3)Cc3ccccc3-4)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[49, 3], edge_index=[2, 116])"
O=c1c2cccc(-c3ccc4c(c3)Cc3ccccc3-4)c2[nH]c2c(C3(c4ccc5c(c4)Cc4ccccc4-5)N=N3)cccc12,"Data(x=[44, 3], edge_index=[2, 106])"
O=c1c2cccc(-c3ccc4c(c3)Cc3ccccc3-4)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[34, 3], edge_index=[2, 80])"
O=c1c2cccc(-c3ccc4c(c3)Cc3ccccc3-4)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[34, 3], edge_index=[2, 80])"
O=c1c2cccc(-c3ccc4ccccc4c3)c2[nH]c2c(-c3ccc4ccccc4c3)cccc12,"Data(x=[35, 3], edge_index=[2, 82])"
O=c1c2cccc(-c3ccc4ccccc4c3)c2[nH]c2c(-c3cccc4c(=O)c5cccc(-c6ccc7ccccc7c6)c5[nH]c34)cccc12,"Data(x=[50, 3], edge_index=[2, 118])"
O=c1c2cccc(-c3ccc4ccccc4c3)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[46, 3], edge_index=[2, 108])"
O=c1c2cccc(-c3ccc4ccccc4c3)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[46, 3], edge_index=[2, 108])"
O=c1c2cccc(-c3ccc4ccccc4c3)c2[nH]c2c(C3(c4ccc5ccccc5c4)N=N3)cccc12,"Data(x=[38, 3], edge_index=[2, 90])"
O=c1c2cccc(-c3ccc4ccccc4c3)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[31, 3], edge_index=[2, 72])"
O=c1c2cccc(-c3ccc4ccccc4c3)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[31, 3], edge_index=[2, 72])"
O=c1c2cccc(-c3ccc4ccccc4n3)c2[nH]c2c(-c3ccc4ccccc4n3)cccc12,"Data(x=[35, 3], edge_index=[2, 82])"
O=c1c2cccc(-c3ccc4ccccc4n3)c2[nH]c2c(-c3cccc4c(=O)c5cccc(-c6ccc7ccccc7n6)c5[nH]c34)cccc12,"Data(x=[50, 3], edge_index=[2, 118])"
O=c1c2cccc(-c3ccc4ccccc4n3)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[46, 3], edge_index=[2, 108])"
O=c1c2cccc(-c3ccc4ccccc4n3)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[46, 3], edge_index=[2, 108])"
O=c1c2cccc(-c3ccc4ccccc4n3)c2[nH]c2c(C3(c4ccc5ccccc5n4)N=N3)cccc12,"Data(x=[38, 3], edge_index=[2, 90])"
O=c1c2cccc(-c3ccc4ccccc4n3)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[31, 3], edge_index=[2, 72])"
O=c1c2cccc(-c3ccc4ccccc4n3)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[31, 3], edge_index=[2, 72])"
O=c1c2cccc(-c3ccc4ncsc4c3)c2[nH]c2c(-c3ccc4ncsc4c3)cccc12,"Data(x=[33, 3], edge_index=[2, 78])"
O=c1c2cccc(-c3ccc4ncsc4c3)c2[nH]c2c(-c3cccc4c(=O)c5cccc(-c6ccc7ncsc7c6)c5[nH]c34)cccc12,"Data(x=[48, 3], edge_index=[2, 114])"
O=c1c2cccc(-c3ccc4ncsc4c3)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[45, 3], edge_index=[2, 106])"
O=c1c2cccc(-c3ccc4ncsc4c3)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[45, 3], edge_index=[2, 106])"
O=c1c2cccc(-c3ccc4ncsc4c3)c2[nH]c2c(C3(c4ccc5ncsc5c4)N=N3)cccc12,"Data(x=[36, 3], edge_index=[2, 86])"
O=c1c2cccc(-c3ccc4ncsc4c3)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[30, 3], edge_index=[2, 70])"
O=c1c2cccc(-c3ccc4ncsc4c3)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[30, 3], edge_index=[2, 70])"
O=c1c2cccc(-c3cccc(F)c3)c2[nH]c2c(-c3cccc(F)c3)cccc12,"Data(x=[29, 3], edge_index=[2, 66])"
O=c1c2cccc(-c3cccc(F)c3)c2[nH]c2c(-c3cccc4c(=O)c5cccc(-c6cccc(F)c6)c5[nH]c34)cccc12,"Data(x=[44, 3], edge_index=[2, 102])"
O=c1c2cccc(-c3cccc(F)c3)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[43, 3], edge_index=[2, 100])"
O=c1c2cccc(-c3cccc(F)c3)c2[nH]c2c(-c3cccc4c(=O)c5cccc([C@H]6CCCCO6)c5[nH]c34)cccc12,"Data(x=[43, 3], edge_index=[2, 100])"
O=c1c2cccc(-c3cccc(F)c3)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[28, 3], edge_index=[2, 64])"
O=c1c2cccc(-c3cccc(F)c3)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[28, 3], edge_index=[2, 64])"
O=c1c2cccc(-c3cccc([C@@H]4CCCCO4)c3)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[33, 3], edge_index=[2, 76])"
O=c1c2cccc(-c3cccc([C@H]4CCCCO4)c3)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[33, 3], edge_index=[2, 76])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(-n6ccnc6)c5[nH]c34)c2[nH]c2c(-n3ccnc3)cccc12,"Data(x=[40, 3], edge_index=[2, 94])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(-n6cncn6)c5[nH]c34)c2[nH]c2c(-n3cncn3)cccc12,"Data(x=[40, 3], edge_index=[2, 94])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(C(F)(F)F)c5[nH]c34)c2[nH]c2c(C(F)(F)F)cccc12,"Data(x=[38, 3], edge_index=[2, 86])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(C67CC8CC(CC(C8)C6)C7)c5[nH]c34)c2[nH]c2c(C34CC5CC(CC(C5)C3)C4)cccc12,"Data(x=[50, 3], edge_index=[2, 122])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(C67CC8CC(CC(C8)C6)C7)c5[nH]c34)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[46, 3], edge_index=[2, 110])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(C67CC8CC(CC(C8)C6)C7)c5[nH]c34)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[46, 3], edge_index=[2, 110])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(C6CC6)c5[nH]c34)c2[nH]c2c(C3CC3)cccc12,"Data(x=[36, 3], edge_index=[2, 86])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(C6CCC(F)(F)CC6)c5[nH]c34)c2[nH]c2c(C3CCC(F)(F)CC3)cccc12,"Data(x=[46, 3], edge_index=[2, 106])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCCCC6)c5[nH]c34)c2[nH]c2c(N3CCCCC3)cccc12,"Data(x=[42, 3], edge_index=[2, 98])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCCCC6)c5[nH]c34)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[42, 3], edge_index=[2, 98])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCCCC6)c5[nH]c34)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[42, 3], edge_index=[2, 98])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCOCC6)c5[nH]c34)c2[nH]c2c(N3CCOCC3)cccc12,"Data(x=[42, 3], edge_index=[2, 98])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCOCC6)c5[nH]c34)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[42, 3], edge_index=[2, 98])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCOCC6)c5[nH]c34)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[42, 3], edge_index=[2, 98])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCc7ccccc7C6)c5[nH]c34)c2[nH]c2c(N3CCc4ccccc4C3)cccc12,"Data(x=[50, 3], edge_index=[2, 118])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCc7ccccc7C6)c5[nH]c34)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[46, 3], edge_index=[2, 108])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCc7ccccc7C6)c5[nH]c34)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[46, 3], edge_index=[2, 108])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCc7ccncc7C6)c5[nH]c34)c2[nH]c2c(N3CCc4ccncc4C3)cccc12,"Data(x=[50, 3], edge_index=[2, 118])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCc7ccncc7C6)c5[nH]c34)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[46, 3], edge_index=[2, 108])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCc7ccncc7C6)c5[nH]c34)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[46, 3], edge_index=[2, 108])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCc7cnccc7C6)c5[nH]c34)c2[nH]c2c(N3CCc4cnccc4C3)cccc12,"Data(x=[50, 3], edge_index=[2, 118])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCc7cnccc7C6)c5[nH]c34)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[46, 3], edge_index=[2, 108])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCc7cnccc7C6)c5[nH]c34)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[46, 3], edge_index=[2, 108])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCn7cncc7C6)c5[nH]c34)c2[nH]c2c(N3CCn4cncc4C3)cccc12,"Data(x=[48, 3], edge_index=[2, 114])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCn7cncc7C6)c5[nH]c34)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[45, 3], edge_index=[2, 106])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6CCn7cncc7C6)c5[nH]c34)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[45, 3], edge_index=[2, 106])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6c7ccccc7CCc7ccccc76)c5[nH]c34)c2[nH]c2c([C@@H]3CCCCO3)cccc12,"Data(x=[51, 3], edge_index=[2, 120])"
O=c1c2cccc(-c3cccc4c(=O)c5cccc(N6c7ccccc7CCc7ccccc76)c5[nH]c34)c2[nH]c2c([C@H]3CCCCO3)cccc12,"Data(x=[51, 3], edge_index=[2, 120])"
